query_id,db_id,pident,identity_bin,true_label,pred_label_blast,blast_correct
gb|NP_253005.1|ARO:3004069|MvaT,gb|BCT36862.1|ARO:3007825|GES-47,23.881,lt_40,antibiotic efflux,antibiotic inactivation,0
gb|ACO72579.1|ARO:3001801|OXA-147,gb|UZQ18797.1|ARO:3008588|OXA-1170,99.624,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAT75225.1|ARO:3001088|SHV-30,gb|AAA87176.1|ARO:3001066|SHV-7,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AGR55864.1|ARO:3001793|OXA-320,gb|AFB82783.1|ARO:3001396|OXA-1,99.638,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ADQ00385.1|ARO:3002136|DHA-7,gb|WP_063860108.1|ARO:3002154|DHA-23,99.472,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAW81339.1|ARO:3001616|OXA-68,gb|ULU82615.1|ARO:3008485|OXA-1067,99.635,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ACL13298.1|ARO:3003110|catB10,gb|AID93387.1|ARO:3004660|catB11,83.01,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AEI25539.1|ARO:3002298|VIM-28,gb|UBL87558.1|ARO:3007816|VIM-79,99.248,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAA76794.1|ARO:3000892|TEM-21,gb|CAA45828.1|ARO:3000875|TEM-3,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AGW83453.1|ARO:3001542|OXA-355,gb|QTG68656.1|ARO:3008730|OXA-953,99.638,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AGW16414.1|ARO:3001520|OXA-332,gb|QWA20209.1|ARO:3008430|OXA-1009,98.535,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|BAC76072.1|ARO:3001856|CFE-1,gb|AHL39324.1|ARO:3002095|CMY-82,97.9,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAI43423.1|ARO:3002414|OXY-6-2,gb|QLT10828.1|ARO:3008814|OXY-6-5,99.655,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|BAM34463.1|ARO:3001827|ACT-16,gb|WYI22699.1|ARO:3007922|ACT-157,99.737,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAD19217.1|ARO:3002245|CARB-6,gb|AAA25741.1|ARO:3002241|CARB-2,94.444,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AET15272.1|ARO:3003197|aadA25,gb|CAJ13568.1|ARO:3004704|aadA8b,97.338,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAG34107.1|ARO:3002400|OXY-2-5,gb|WP_063842752.1|ARO:3006129|OXY-2-14,99.655,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAI43414.1|ARO:3002396|OXY-2-1,gb|WP_063864549.1|ARO:3002408|OXY-2-13,99.655,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AGW83447.1|ARO:3001536|OXA-349,gb|QWA20209.1|ARO:3008430|OXA-1009,98.535,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAK71474.1|ARO:3000956|TEM-89,gb|CAA45828.1|ARO:3000875|TEM-3,99.64,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|BAD08689.1|ARO:3002333|GES-4,gb|BDI54505.1|ARO:3007832|GES-54,99.652,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ABS71123.1|ARO:3001440|OXA-115,gb|ABV71247.1|ARO:3001634|OXA-80,99.635,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAO49597.1|ARO:3002601|aadA,gb|ABG72894.1|ARO:3002621|aadA24,98.438,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAA88265.1|ARO:3002898|SAT-3,gb|AAP26981.1|ARO:3005045|SatA,37.222,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|AAA73865.1|ARO:3002674|Cbut_catB,gb|ATL63235.1|ARO:3004357|catV,55.093,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAA88552.1|ARO:3002541|AAC(3)-VIIa,gb|AAA25334.1|ARO:3002543|AAC(3)-IXa,72.34,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AFQ90085.1|ARO:3001610|OXA-243,gb|ALC76100.1|ARO:3003614|OXA-458,98.909,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AEL17179.1|ARO:3001668|OXA-219,gb|UTS94212.1|ARO:3008541|OXA-1123,99.27,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AEX99752.1|ARO:3001184|SHV-142,gb|WP_063864666.1|ARO:3003590|SHV-190,99.301,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AGR82311.1|ARO:3002116|CMY-104,gb|UUG60967.1|ARO:3008118|CMY-181,96.85,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|WP_064190969.1|ARO:3002584|AAC(6')-29b,gb|CAE48335.2|ARO:3002599|AAC6_30_AAC6_Ib,53.435,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAN52134.1|ARO:3002275|VIM-5,gb|WP_063865198.1|ARO:3005497|VIM-49,99.624,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ABO64442.1|ARO:3001028|TEM-162,gb|WP_080699425.1|ARO:3005260|TEM-229,97.902,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AJG06170.1|ARO:3003171|ACT-36,gb|AHL39336.1|ARO:3001844|ACT-24,99.475,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ACJ05361.1|ARO:3002054|CMY-43,gb|WP_111273851.1|ARO:3005184|CMY-162,99.475,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAC72362.1|ARO:3000882|TEM-10,gb|AAA25053.1|ARO:3000884|TEM-12,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAR99493.1|ARO:3001896|CTX-M-34,gb|WP_063859974.1|ARO:3005590|CTX-M-167,99.313,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAC45086.2|ARO:3001821|ACT-1,gb|UMO60338.1|ARO:3007888|ACT-105,99.475,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ABN69105.1|ARO:3001926|CTX-M-65,gb|UHC46370.1|ARO:3008141|CTX-M-252,99.656,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AIT76116.1|ARO:3002177|MIR-12,gb|AIT76112.1|ARO:3002176|MIR-11,99.738,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAG29761.2|ARO:3002259|IND-3,gb|WP_052769157.1|ARO:3005493|IND-16,89.54,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|BAO37256.1|ARO:3001994|CTX-M-137,gb|WP_114699284.1|ARO:3005644|CTX-M-221,99.313,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ACA30421.1|ARO:3002038|CMY-27,gb|WP_122630836.1|ARO:3005176|CMY-158,99.738,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AIT76110.1|ARO:3002239|IMP-48,gb|WP_063860615.1|ARO:3005464|IMP-54,99.593,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAB05874.1|ARO:3001410|OXA-15,gb|MCU9167541.1|ARO:3008599|OXA-1183,99.636,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAG35607.1|ARO:3001420|OXA-25,gb|EMI2597407.1|ARO:3008713|OXA-1303,98.909,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAC41391.1|ARO:3002555|AAC(6')-Ih,gb|AAD03492.1|ARO:3002564|AAC(6')-It,91.096,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ADK35875.1|ARO:3001471|OXA-171,gb|ADK35869.1|ARO:3001465|OXA-165,99.267,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ACQ82815.1|ARO:3002509|PDC-10,gb|WP_025325152.1|ARO:3006574|PDC-195,99.496,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ADR80606.1|ARO:3001157|SHV-108,gb|WKB12817.1|ARO:3009051|SHV-232,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ADK55604.1|ARO:3002065|CMY-54,gb|WP_111273851.1|ARO:3005184|CMY-162,99.217,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAO85882.1|ARO:3000982|TEM-120,gb|AFN21551.1|ARO:3000890|TEM-19,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AFK73434.1|ARO:3002088|CMY-75,gb|ADH82410.1|ARO:3002058|CMY-47,99.475,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAL82593.1|ARO:3001095|SHV-37,gb|WP_063864666.1|ARO:3003590|SHV-190,98.601,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AFN65709.1|ARO:3001498|OXA-239,gb|EMS7317483.1|ARO:3008651|OXA-1241,98.901,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ADG27454.1|ARO:3001776|OXA-162,gb|URT56864.1|ARO:3008652|OXA-1242,99.245,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAB21326.1|ARO:3002651|APH(3')-Vc,gb|AAG11411.2|ARO:3004680|APH(3')-VIIIa,58.935,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|CAB82578.1|ARO:3002183|MOX-2,gb|BDT38927.1|ARO:3008390|MOX-22,99.738,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AFA51701.1|ARO:3001982|CTX-M-123,gb|WP_168247876.1|ARO:3002010|CTX-M-153,99.656,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AET35493.1|ARO:3001777|OXA-347,gb|WP_116786833.1|ARO:3005936|OXA-731,41.224,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ABM54869.1|ARO:3001025|TEM-159,gb|WP_052944427.1|ARO:3000902|TEM-32,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAD12233.1|ARO:3001417|OXA-22,gb|QHT72949.1|ARO:3005093|OXA-899,95.62,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAV28215.2|ARO:3001902|CTX-M-40,gb|AAN73274.1|ARO:3008230|KLUG-1,97.924,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AEZ49849.1|ARO:3002079|CMY-66,gb|UUG60967.1|ARO:3008118|CMY-181,99.475,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AGZ20205.1|ARO:3001382|TEM-205,gb|WP_148044473.1|ARO:3005272|TEM-242,99.301,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AIT76096.1|ARO:3001851|ACT-31,gb|WYI22699.1|ARO:3007922|ACT-157,99.475,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ADE08533.1|ARO:3001176|SHV-129,gb|XBP46884.1|ARO:3009064|SHV-245,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ADO17948.1|ARO:3001957|CTX-M-98,gb|AAO61597.1|ARO:3001889|CTX-M-27,99.656,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAB36568.1|ARO:3002700|cmlv,gb|NP_216393.1|ARO:3007662|Rv1877,25.197,lt_40,antibiotic inactivation,antibiotic efflux,0
gb|AIT76093.1|ARO:3002127|CMY-116,gb|BAA02494.1|ARO:3008124|CMY-189,99.738,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAA27276.1|ARO:3002661|APH(7'')-Ia,gb|BAA12910.1|ARO:3000318|mphB,27.826,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|CAQ53840.1|ARO:3000853|AIM-1,gb|UBK05373.1|ARO:3008073|AIM-2,99.34,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAV97954.1|ARO:3001911|CTX-M-49,gb|WP_168247878.1|ARO:3005658|CTX-M-235,98.969,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AHA58207.1|ARO:3001390|TEM-213,gb|CAD09800.1|ARO:3000873|TEM-1,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAI30651.2|ARO:3001117|SHV-62,gb|WP_063864666.1|ARO:3003590|SHV-190,99.301,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAP15294.1|ARO:3002675|catB2,gb|AID93387.1|ARO:3004660|catB11,88.095,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|ABV57756.3|ARO:3001942|CTX-M-81,gb|WP_168247878.1|ARO:3005658|CTX-M-235,98.625,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ACQ82808.1|ARO:3002500|PDC-3,gb|WP_023118898.1|ARO:3006800|PDC-431,99.748,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CBW46935.1|ARO:3001959|CTX-M-100,gb|WP_109791211.1|ARO:3005640|CTX-M-217,99.656,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ACH58988.1|ARO:3002487|LRA-8,gb|AGU01679.2|ARO:3003894|Rm3,55.805,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ACA97847.1|ARO:3002044|CMY-33,gb|WP_140423307.1|ARO:3005186|CMY-164,99.215,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAA29819.1|ARO:3002877|BcI,gb|EJR72097.1|ARO:3007101|BcIII,55.219,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAF72942.1|ARO:3001423|OXA-28,gb|MCU9347355.1|ARO:3008600|OXA-1184,99.624,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAJ47127.2|ARO:3001126|SHV-72,gb|WP_122630876.1|ARO:3005208|SHV-222,99.301,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAC41392.1|ARO:3002557|AAC(6')-Ij,gb|AAD03496.1|ARO:3002568|AAC(6')-Ix,80.137,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|ACS44714.1|ARO:3002340|GES-11,gb|UUT09019.1|ARO:3007834|GES-56,99.652,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ABX30738.1|ARO:3000621|PC1_blaZ,gb|CAA27733.1|ARO:3008823|PC1,96.085,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AEQ59620.1|ARO:3001052|TEM-192,gb|QBC36181.1|ARO:3009066|TEM-239,99.203,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAF04388.1|ARO:3001871|CTX-M-8,gb|AAN73274.1|ARO:3008230|KLUG-1,99.31,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAD46626.1|ARO:3002596|AAC(6')-IIc,gb|AIK02012.1|ARO:3002579|AAC(6')-Ib8,76.136,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|BAB72072.1|ARO:3002202|IMP-11,gb|ASU31903.1|ARO:3005019|IMP-68,99.592,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AFH36331.1|ARO:3001678|OXA-237,gb|AFH36330.1|ARO:3001676|OXA-235,99.638,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AYF56302.1|ARO:3004868|NDM-25,gb|XHO32899.1|ARO:3008418|NDM-73,99.259,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAD24670.1|ARO:3000900|TEM-30,gb|WP_165539487.1|ARO:3000901|TEM-31,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAZ48628.1|ARO:3002852|arr-7,gb|AAC05822.1|ARO:3002846|arr-1,57.143,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|BAD14386.1|ARO:3002573|AAC(6')-Iae,gb|AEA07977.1|ARO:3004641|AAC(6')-I-43,55.495,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ACH58997.1|ARO:3002492|LRA-18,gb|ACH58999.1|ARO:3002489|LRA-10,62.032,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAB17891.1|ARO:3003001|CfxA,gb|AAL79549.2|ARO:3003003|CfxA3,99.377,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAR21614.1|ARO:3002529|AAC(3)-Id,gb|AAA88560.1|ARO:3004699|sta,23.077,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|ACD56151.1|ARO:3002848|arr-3,gb|AAC05822.1|ARO:3002846|arr-1,58.955,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ACA30422.1|ARO:3002051|CMY-40,gb|ABN51006.1|ARO:3002045|CMY-34,98.425,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAC44793.1|ARO:3002524|AAC(2')-Ib,gb|CAC32082.1|ARO:3002527|AAC(2')-Ie,65.193,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ABN49114.1|ARO:3001149|SHV-97,gb|AEG79634.1|ARO:3001167|SHV-120,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AHA80958.1|ARO:3001356|SHV-172,gb|WKB12817.1|ARO:3009051|SHV-232,99.301,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CDN33426.1|ARO:3001394|TEM-217,gb|CAD09800.1|ARO:3000873|TEM-1,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAV97953.1|ARO:3001910|CTX-M-48,gb|WP_168247878.1|ARO:3005658|CTX-M-235,99.313,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ACM91559.1|ARO:3002319|KPC-9,gb|AWU66461.1|ARO:3005356|KPC-23,100.0,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AFK73449.1|ARO:3002093|CMY-80,gb|BDT38920.1|ARO:3008120|CMY-183,98.425,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ADT70779.1|ARO:3001805|OXA-198,gb|UKC75978.1|ARO:3008474|OXA-1056,84.496,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|CAC17622.1|ARO:3002515|OCH-2,gb|CAC17626.1|ARO:3002519|OCH-6,98.205,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAA41038.1|ARO:3000878|TEM-6,gb|AAN04881.1|ARO:3000978|TEM-115,99.301,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ACZ54536.1|ARO:3002342|GES-13,gb|AAR97271.1|ARO:3002335|GES-6,99.652,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ABI34705.1|ARO:3001917|CTX-M-55,gb|WP_069280706.1|ARO:3005613|CTX-M-190,99.656,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAA71325.1|ARO:3002156|FOX-2,gb|CAB89086.1|ARO:3002158|FOX-4,97.382,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ABS72342.1|ARO:3001151|SHV-102,gb|CAA39164.1|ARO:3001064|SHV-5,99.301,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AFK28473.1|ARO:3001485|OXA-207,gb|UBS26085.1|ARO:3008459|OXA-1040,99.636,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAL40899.1|ARO:3001101|SHV-43,gb|WP_122630878.1|ARO:3005228|SHV-226,98.951,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ADH95186.1|ARO:3002321|KPC-11,gb|AAK70220.1|ARO:3002312|KPC-2,99.659,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAO66446.1|ARO:3001113|SHV-57,gb|WP_122630878.1|ARO:3005228|SHV-226,99.301,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ABN69070.1|ARO:3002035|CMY-24,gb|WP_111273851.1|ARO:3005184|CMY-162,99.475,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAP93848.1|ARO:3002476|LEN-6,gb|OZM21578.1|ARO:3004848|LEN-55,99.359,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAC17624.1|ARO:3002517|OCH-4,gb|CAC17626.1|ARO:3002519|OCH-6,98.718,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AIT76089.1|ARO:3002124|CMY-113,gb|PUU64961.1|ARO:3005016|CMY-150,99.475,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAZ39946.1|ARO:3000589|NDM-1,gb|XHO32899.1|ARO:3008418|NDM-73,99.63,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ACB41775.1|ARO:3002216|IMP-25,gb|WP_116786839.1|ARO:3005484|IMP-79,98.78,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AGW83448.1|ARO:3001537|OXA-350,gb|AGW16413.1|ARO:3001519|OXA-331,97.802,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAP22374.1|ARO:3002248|CARB-9,gb|WP_063857838.1|ARO:3005559|CARB-11,84.375,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AAU88145.1|ARO:3001764|OXA-63,gb|ALC79286.1|ARO:3003627|OXA-471,94.796,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAD03494.1|ARO:3002566|AAC(6')-Iv,gb|AAD03492.1|ARO:3002564|AAC(6')-It,91.096,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ACV44455.1|ARO:3002404|OXY-2-9,gb|UNI52884.1|ARO:3008800|OXY-2-30,99.654,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAO53445.1|ARO:3001104|SHV-46,gb|CAA39164.1|ARO:3001064|SHV-5,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|BAM98935.1|ARO:3002234|IMP-43,gb|WP_109545053.1|ARO:3005478|IMP-73,99.593,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ACA97846.1|ARO:3002043|CMY-32,gb|WP_111273851.1|ARO:3005184|CMY-162,99.475,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAG17550.1|ARO:3001073|SHV-14,gb|AJO16047.1|ARO:3003156|SHV-189,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAA82916.1|ARO:3002389|OXY-1-1,gb|MBG2697728.1|ARO:3008783|OXY-1-19,99.656,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|BAP75826.1|ARO:3002225|IMP-34,gb|WP_116786839.1|ARO:3005484|IMP-79,99.187,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AGW16406.1|ARO:3001512|OXA-324,gb|ENU09033.1|ARO:3001724|OXA-268,98.168,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAB41059.1|ARO:3002884|iri,gb|APE19944.1|ARO:3007209|Sven_rox,65.042,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ABB97007.1|ARO:3000924|TEM-55,gb|CAD09800.1|ARO:3000873|TEM-1,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAD99181.1|ARO:3001893|CTX-M-31,gb|BDD95705.1|ARO:3008142|CTX-M-253,99.313,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ACB41777.1|ARO:3001947|CTX-M-87,gb|ACQ99521.1|ARO:3001950|CTX-M-90,99.656,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAP69912.1|ARO:3003100|cphA4,gb|AAP69914.1|ARO:3003102|cphA6,98.413,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AFQ23956.1|ARO:3001189|SHV-150,gb|WP_122630869.1|ARO:3005235|SHV-214,99.301,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAG25813.2|ARO:3002434|OKP-B-1,gb|WP_049003700.1|ARO:3006150|OKP-B-41,99.301,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ADA79630.1|ARO:3001037|TEM-171,gb|CAD09800.1|ARO:3000873|TEM-1,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAB41414.1|ARO:3002836|lnuB,gb|APU52409.1|ARO:3004085|lnuG,76.03,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|WP_047028173.1|ARO:3000896|TEM-26,gb|AAA25053.1|ARO:3000884|TEM-12,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAK31368.1|ARO:3002021|CMY-10,gb|WP_156404654.1|ARO:3006479|MOX-14,99.738,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CCA94649.1|ARO:3001488|OXA-216,gb|AGV04655.1|ARO:3001715|OXA-259,99.27,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAS89983.1|ARO:3000976|TEM-113,gb|CAA45828.1|ARO:3000875|TEM-3,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|BAL14456.1|ARO:3000854|SMB-1,gb|AJP77057.1|ARO:3003718|MSI-1,48.399,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAF04458.1|ARO:3000850|GOB-1,gb|WP_102793805.1|ARO:3005694|GOB-45,99.655,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAC41449.1|ARO:3001398|OXA-3,gb|UTS94244.1|ARO:3008554|OXA-1136,99.273,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AIT97310.1|ARO:3003166|CTX-M-158,gb|WP_116786829.1|ARO:3005645|CTX-M-222,99.313,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AFC60795.1|ARO:3001183|SHV-141,gb|AFQ23969.1|ARO:3001202|SHV-163,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ABV81082.1|ARO:3001929|CTX-M-68,gb|AAT68658.1|ARO:3001873|CTX-M-10,98.969,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAF34334.1|ARO:3001078|SHV-20,gb|WP_122630874.1|ARO:3005231|SHV-219,98.846,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAN28721.1|ARO:3002871|tet(37),gb|QWA20184.1|ARO:3008762|OXA-985,34.0,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|AAA27471.1|ARO:3000205|tet(X),gb|QBQ69719.1|ARO:3004720|tet(X4),95.538,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAL29435.1|ARO:3000950|TEM-83,gb|AAL29434.1|ARO:3000949|TEM-82,99.301,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AIT76103.1|ARO:3002148|DHA-17,gb|XHO32889.1|ARO:3008172|DHA-34,99.472,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AFQ23963.1|ARO:3001196|SHV-157,gb|WP_063864666.1|ARO:3003590|SHV-190,99.301,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAV80715.1|ARO:3002446|OKP-B-13,gb|WP_087771722.1|ARO:3006147|OKP-B-34,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AFQ23967.1|ARO:3001200|SHV-161,gb|WP_122630878.1|ARO:3005228|SHV-226,99.301,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAV37206.1|ARO:3003096|CfxA5,gb|AAL79549.2|ARO:3003003|CfxA3,99.688,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AEG78825.1|ARO:3002872|FosA3,gb|BAP18892.1|ARO:3003210|FosA4,93.478,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAA26412.1|ARO:3002642|APH(3')-Ib,gb|CAA23892.1|ARO:3002644|APH(3')-IIa,35.632,lt_40,antibiotic inactivation,antibiotic inactivation,1
