query_id,db_id,pident,identity_bin,true_label,pred_label_blast,blast_correct
gb|WP_001985623.1|ARO:3004578|Abau_AbuO,gb|AAO42740.1|ARO:3007123|tet(O/W/O),32.075,lt_40,antibiotic efflux,antibiotic target protection,0
gb|CAA71322.1|ARO:3000916|TEM-47_mut45_1,gb|AAK30619.1|ARO:3000957|TEM-90,58.042,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|CAA71322.1|ARO:3000916|TEM-47_mut60_1,gb|CAA65888.1|ARO:3001043|TEM-178,39.51,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|CAA46346.1|ARO:3000887|TEM-16_mut15_1,gb|CAA41038.1|ARO:3000878|TEM-6,83.916,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|CAA46346.1|ARO:3000887|TEM-16_mut30_1,gb|WP_102607453.1|ARO:3000881|TEM-9,66.434,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|CAA46346.1|ARO:3000887|TEM-16_mut45_1,gb|AHJ78622.1|ARO:3001393|TEM-216,59.155,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|CAA46346.1|ARO:3000887|TEM-16_mut60_1,gb|ACR22829.1|ARO:3001034|TEM-168,45.055,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AGC50807.1|ARO:3002307|VIM-37_mut15_1,gb|CAJ32502.1|ARO:3002274|VIM-4,82.707,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AGC50807.1|ARO:3002307|VIM-37_mut30_1,gb|CAJ32502.1|ARO:3002274|VIM-4,68.182,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AGC50807.1|ARO:3002307|VIM-37_mut45_1,gb|ADX78234.1|ARO:3002297|VIM-27,57.414,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AGC50807.1|ARO:3002307|VIM-37_mut60_1,gb|CAJ32502.1|ARO:3002274|VIM-4,41.887,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AIT76085.1|ARO:3001849|ACT-29_mut15_1,gb|ACJ05686.1|ARO:3001825|ACT-6,82.94,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AIT76085.1|ARO:3001849|ACT-29_mut30_1,gb|WP_094935119.1|ARO:3006252|ACT-57,67.105,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AIT76085.1|ARO:3001849|ACT-29_mut45_1,gb|ABL67017.1|ARO:3001823|ACT-3,54.667,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AIT76085.1|ARO:3001849|ACT-29_mut60_1,gb|ACJ05686.1|ARO:3001825|ACT-6,38.416,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|CAA71947.1|ARO:3002157|FOX-3_mut15_1,gb|ADK73994.1|ARO:3002161|FOX-8,85.039,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|CAA71947.1|ARO:3002157|FOX-3_mut30_1,gb|ADK73994.1|ARO:3002161|FOX-8,70.419,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|CAA71947.1|ARO:3002157|FOX-3_mut45_1,gb|ADK73994.1|ARO:3002161|FOX-8,52.756,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|CAA71947.1|ARO:3002157|FOX-3_mut60_1,gb|ADK73994.1|ARO:3002161|FOX-8,40.263,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ACE77058.1|ARO:3002366|PER-4_mut15_1,gb|CAA79968.1|ARO:3002363|PER-1,83.442,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|ACE77058.1|ARO:3002366|PER-4_mut30_1,gb|AAU89132.1|ARO:3002365|PER-3,69.805,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ACE77058.1|ARO:3002366|PER-4_mut45_1,gb|CAA79968.1|ARO:3002363|PER-1,56.209,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ACE77058.1|ARO:3002366|PER-4_mut60_1,gb|CAA79968.1|ARO:3002363|PER-1,42.525,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|CAF05908.1|ARO:3000845|GIM-1_mut15_1,gb|AIY26289.1|ARO:3003194|GIM-2,82.0,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|CAF05908.1|ARO:3000845|GIM-1_mut30_1,gb|AIY26289.1|ARO:3003194|GIM-2,65.6,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|CAF05908.1|ARO:3000845|GIM-1_mut45_1,gb|AIY26289.1|ARO:3003194|GIM-2,58.233,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|CAF05908.1|ARO:3000845|GIM-1_mut60_1,gb|AIY26289.1|ARO:3003194|GIM-2,42.8,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|BAM62793.1|ARO:3002233|IMP-42_mut15_1,gb|ABF70513.1|ARO:3002221|IMP-30,89.388,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|BAM62793.1|ARO:3002233|IMP-42_mut30_1,gb|BAP75826.1|ARO:3002225|IMP-34,67.073,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|BAM62793.1|ARO:3002233|IMP-42_mut45_1,gb|BAR80870.1|ARO:3004823|IMP-52,51.24,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|BAM62793.1|ARO:3002233|IMP-42_mut60_1,gb|BAR80870.1|ARO:3004823|IMP-52,40.254,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAK82652.1|ARO:3000965|TEM-102_mut15_1,gb|WP_000027060.1|ARO:3001044|TEM-181,83.217,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AAK82652.1|ARO:3000965|TEM-102_mut30_1,gb|AAA25053.1|ARO:3000884|TEM-12,70.526,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AAK82652.1|ARO:3000965|TEM-102_mut45_1,gb|WP_000027060.1|ARO:3001044|TEM-181,53.333,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAK82652.1|ARO:3000965|TEM-102_mut60_1,gb|ACF32746.1|ARO:3001029|TEM-163,41.754,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAB39956.1|ARO:3000979|TEM-116_mut15_1,gb|ABB97007.1|ARO:3000924|TEM-55,81.119,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AAB39956.1|ARO:3000979|TEM-116_mut30_1,gb|AAY85632.1|ARO:3001006|TEM-143,69.58,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAB39956.1|ARO:3000979|TEM-116_mut45_1,gb|WP_080699425.1|ARO:3005260|TEM-229,49.123,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAB39956.1|ARO:3000979|TEM-116_mut60_1,gb|AIS39742.1|ARO:3003157|TEM-219,38.828,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|ADK55605.1|ARO:3002066|CMY-55_mut15_1,gb|AKZ20821.1|ARO:3003653|CMY-133,85.789,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|ADK55605.1|ARO:3002066|CMY-55_mut30_1,gb|WP_077767289.1|ARO:3005180|CMY-147,69.737,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ADK55605.1|ARO:3002066|CMY-55_mut45_1,gb|CAA52618.1|ARO:3004755|BIL-1,56.842,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ADK55605.1|ARO:3002066|CMY-55_mut60_1,gb|ALM96710.1|ARO:3005220|CMY-138,45.932,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAY84742.1|ARO:3001904|CTX-M-42_mut15_1,gb|ABP04245.1|ARO:3001923|CTX-M-62,84.192,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AAY84742.1|ARO:3001904|CTX-M-42_mut30_1,gb|ABP04245.1|ARO:3001923|CTX-M-62,74.306,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AAY84742.1|ARO:3001904|CTX-M-42_mut45_1,gb|ABC18328.3|ARO:3001916|CTX-M-54,54.483,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAY84742.1|ARO:3001904|CTX-M-42_mut60_1,gb|AAG34108.1|ARO:3001875|CTX-M-12,43.06,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ACI22621.1|ARO:3001154|SHV-105_mut15_1,gb|ADE08533.1|ARO:3001176|SHV-129,82.168,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|ACI22621.1|ARO:3001154|SHV-105_mut30_1,gb|AAA87176.1|ARO:3001066|SHV-7,68.085,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ACI22621.1|ARO:3001154|SHV-105_mut45_1,gb|AAA87176.1|ARO:3001066|SHV-7,59.717,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ACI22621.1|ARO:3001154|SHV-105_mut60_1,gb|WP_122630867.1|ARO:3005212|SHV-212,34.375,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|AFK73446.1|ARO:3002092|CMY-79_mut15_1,gb|AIT76093.1|ARO:3002127|CMY-116,85.45,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AFK73446.1|ARO:3002092|CMY-79_mut30_1,gb|AIT76093.1|ARO:3002127|CMY-116,66.667,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AFK73446.1|ARO:3002092|CMY-79_mut45_1,gb|AKP17985.1|ARO:3004778|CMY-135,56.915,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AFK73446.1|ARO:3002092|CMY-79_mut60_1,gb|AIT76093.1|ARO:3002127|CMY-116,41.287,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ADT91162.1|ARO:3002067|CMY-56_mut15_1,gb|AGC54798.1|ARO:3002107|CMY-94,86.877,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|ADT91162.1|ARO:3002067|CMY-56_mut30_1,gb|WP_190259774.1|ARO:3005177|CMY-173,71.129,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|ADT91162.1|ARO:3002067|CMY-56_mut45_1,gb|CAB36902.1|ARO:3002017|CMY-6,53.786,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ADT91162.1|ARO:3002067|CMY-56_mut60_1,gb|AAS13399.1|ARO:3002028|CMY-17,42.667,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AJA32744.1|ARO:3003149|OXA-426_mut15_1,gb|AKU37610.1|ARO:3003598|OXA-442,84.672,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AJA32744.1|ARO:3003149|OXA-426_mut30_1,gb|ABY77907.1|ARO:3001648|OXA-128,67.883,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AJA32744.1|ARO:3003149|OXA-426_mut45_1,gb|ABY77907.1|ARO:3001648|OXA-128,54.579,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AJA32744.1|ARO:3003149|OXA-426_mut60_1,gb|ABV71247.1|ARO:3001634|OXA-80,39.051,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|ADP02979.1|ARO:3002059|CMY-48_mut15_1,gb|AIT76097.1|ARO:3002128|CMY-117,80.789,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|ADP02979.1|ARO:3002059|CMY-48_mut30_1,gb|AIT76092.1|ARO:3002126|CMY-115,69.211,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ADP02979.1|ARO:3002059|CMY-48_mut45_1,gb|BAL63057.1|ARO:3002100|CMY-87,58.005,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ADP02979.1|ARO:3002059|CMY-48_mut60_1,gb|ARM19732.1|ARO:3005216|CMY-152,42.257,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAT46413.1|ARO:3000972|TEM-109_mut15_1,gb|AEL79515.1|ARO:3001049|TEM-189,84.615,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AAT46413.1|ARO:3000972|TEM-109_mut30_1,gb|CAA41038.1|ARO:3000878|TEM-6,68.531,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAT46413.1|ARO:3000972|TEM-109_mut45_1,gb|CAA41038.1|ARO:3000878|TEM-6,55.439,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAT46413.1|ARO:3000972|TEM-109_mut60_1,gb|AJO16045.1|ARO:3001392|TEM-215,41.155,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|CAG27800.1|ARO:3003203|TLA-2_mut15_1,gb|BAQ22139.1|ARO:3003204|TLA-3,47.653,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|CAG27800.1|ARO:3003203|TLA-2_mut30_1,gb|BAQ22139.1|ARO:3003204|TLA-3,42.491,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|CAG27800.1|ARO:3003203|TLA-2_mut45_1,gb|BAQ22139.1|ARO:3003204|TLA-3,33.7,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|CAG27800.1|ARO:3003203|TLA-2_mut60_1,gb|BAQ22139.1|ARO:3003204|TLA-3,25.632,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|AHN60527.1|ARO:3001071|SHV-12_mut15_1,gb|ABA06588.1|ARO:3001121|SHV-66,82.807,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AHN60527.1|ARO:3001071|SHV-12_mut30_1,gb|ADM25824.1|ARO:3001178|SHV-134,69.474,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AHN60527.1|ARO:3001071|SHV-12_mut45_1,gb|CAJ47135.2|ARO:3001134|SHV-80,54.448,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AHN60527.1|ARO:3001071|SHV-12_mut60_1,gb|WP_122630880.1|ARO:3005247|SHV-228,44.523,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAT01092.1|ARO:3001773|OXA-61_mut15_1,gb|AKI29916.1|ARO:3003607|OXA-451,85.992,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AAT01092.1|ARO:3001773|OXA-61_mut30_1,gb|AKI29919.1|ARO:3003609|OXA-453,75.0,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AAT01092.1|ARO:3001773|OXA-61_mut45_1,gb|AKI29916.1|ARO:3003607|OXA-451,55.642,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAT01092.1|ARO:3001773|OXA-61_mut60_1,gb|AKI29919.1|ARO:3003609|OXA-453,40.249,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAC09012.1|ARO:3002243|CARB-4_mut15_1,gb|AAA25741.1|ARO:3002241|CARB-2,74.825,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AAC09012.1|ARO:3002243|CARB-4_mut30_1,gb|AAA25741.1|ARO:3002241|CARB-2,60.069,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAC09012.1|ARO:3002243|CARB-4_mut45_1,gb|AAA25741.1|ARO:3002241|CARB-2,48.252,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAL68645.1|ARO:3002681|catB9_mut15_1,gb|AID93387.1|ARO:3004660|catB11,57.0,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAL68645.1|ARO:3002681|catB9_mut30_1,gb|AID93387.1|ARO:3004660|catB11,45.96,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAL68645.1|ARO:3002681|catB9_mut45_1,gb|CAA11473.1|ARO:3002678|Paer_catB6,39.303,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|AAL68645.1|ARO:3002681|catB9_mut60_1,gb|CAA11473.1|ARO:3002678|Paer_catB6,32.308,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|AAC32889.2|ARO:3000912|TEM-43_mut15_1,gb|AAS79107.1|ARO:3000998|TEM-134,87.063,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AAC32889.2|ARO:3000912|TEM-43_mut30_1,gb|AAS79107.1|ARO:3000998|TEM-134,67.483,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAC32889.2|ARO:3000912|TEM-43_mut45_1,gb|AAY85632.1|ARO:3001006|TEM-143,55.789,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAC32889.2|ARO:3000912|TEM-43_mut60_1,gb|AAC32891.1|ARO:3000898|TEM-28,42.349,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ACQ82813.1|ARO:3002507|PDC-8_mut15_1,gb|WP_058161279.1|ARO:3005300|PDC-207,85.642,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|ACQ82813.1|ARO:3002507|PDC-8_mut30_1,gb|WP_148044444.1|ARO:3005290|PDC-352,68.182,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ACQ82813.1|ARO:3002507|PDC-8_mut45_1,gb|WP_122630851.1|ARO:3005310|PDC-313,52.141,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ACQ82813.1|ARO:3002507|PDC-8_mut60_1,gb|WP_179284370.1|ARO:3005312|PDC-429,41.058,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAD03493.1|ARO:3002565|AAC(6')-Iu_mut15_1,gb|AAD03496.1|ARO:3002568|AAC(6')-Ix,75.342,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AAD03493.1|ARO:3002565|AAC(6')-Iu_mut30_1,gb|AAD03496.1|ARO:3002568|AAC(6')-Ix,64.138,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAD03493.1|ARO:3002565|AAC(6')-Iu_mut45_1,gb|AAD03496.1|ARO:3002568|AAC(6')-Ix,50.345,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAD03493.1|ARO:3002565|AAC(6')-Iu_mut60_1,gb|AAD03496.1|ARO:3002568|AAC(6')-Ix,36.691,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|ABN80430.1|ARO:3002375|VEB-5_mut15_1,gb|AGH33739.1|ARO:3002377|VEB-8,84.95,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|ABN80430.1|ARO:3002375|VEB-5_mut30_1,gb|AAK14293.1|ARO:3002378|VEB-9,69.799,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ABN80430.1|ARO:3002375|VEB-5_mut45_1,gb|AGH33739.1|ARO:3002377|VEB-8,54.608,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ABN80430.1|ARO:3002375|VEB-5_mut60_1,gb|ACA34904.1|ARO:3002374|VEB-6,40.69,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAG44570.1|ARO:3000954|TEM-87_mut15_1,gb|AGZ20205.1|ARO:3001382|TEM-205,85.664,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AAG44570.1|ARO:3000954|TEM-87_mut30_1,gb|AGZ20205.1|ARO:3001382|TEM-205,67.832,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAG44570.1|ARO:3000954|TEM-87_mut45_1,gb|CAL08007.1|ARO:3001001|TEM-137,53.521,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAG44570.1|ARO:3000954|TEM-87_mut60_1,gb|CAJ17558.1|ARO:3001007|TEM-144,41.577,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ACH58989.1|ARO:3002488|LRA-9_mut15_1,gb|ACH58998.1|ARO:3002486|LRA-7,71.192,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|ACH58989.1|ARO:3002488|LRA-9_mut30_1,gb|ACH58998.1|ARO:3002486|LRA-7,65.781,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ACH58989.1|ARO:3002488|LRA-9_mut45_1,gb|ACH58998.1|ARO:3002486|LRA-7,53.48,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ACH58989.1|ARO:3002488|LRA-9_mut60_1,gb|ACH58998.1|ARO:3002486|LRA-7,43.382,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAZ73123.1|ARO:3002282|VIM-12_mut15_1,gb|AFP99175.1|ARO:3002303|VIM-33,80.451,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AAZ73123.1|ARO:3002282|VIM-12_mut30_1,gb|ADO50679.1|ARO:3002295|VIM-25,72.556,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AAZ73123.1|ARO:3002282|VIM-12_mut45_1,gb|AJP08641.1|ARO:3003178|VIM-42,54.924,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAZ73123.1|ARO:3002282|VIM-12_mut60_1,gb|AEZ49857.1|ARO:3002302|VIM-32,42.105,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAN34365.1|ARO:3002604|aadA4_mut15_1,gb|AAF17880.1|ARO:3002605|aadA5,82.061,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AAN34365.1|ARO:3002604|aadA4_mut30_1,gb|AAF17880.1|ARO:3002605|aadA5,62.595,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAN34365.1|ARO:3002604|aadA4_mut45_1,gb|AAF17880.1|ARO:3002605|aadA5,51.737,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAN34365.1|ARO:3002604|aadA4_mut60_1,gb|AAF17880.1|ARO:3002605|aadA5,40.154,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AFN88953.1|ARO:3002304|VIM-34_mut15_1,gb|ADX78234.1|ARO:3002297|VIM-27,82.331,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AFN88953.1|ARO:3002304|VIM-34_mut30_1,gb|AJP08641.1|ARO:3003178|VIM-42,70.301,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AFN88953.1|ARO:3002304|VIM-34_mut45_1,gb|ADX78234.1|ARO:3002297|VIM-27,53.008,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AFN88953.1|ARO:3002304|VIM-34_mut60_1,gb|ACY29468.1|ARO:3002289|VIM-19,41.313,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ABA06586.1|ARO:3001119|SHV-64_mut15_1,gb|WP_122630880.1|ARO:3005247|SHV-228,84.266,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|ABA06586.1|ARO:3001119|SHV-64_mut30_1,gb|AFQ23966.1|ARO:3001199|SHV-160,72.378,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|ABA06586.1|ARO:3001119|SHV-64_mut45_1,gb|ABA06588.1|ARO:3001121|SHV-66,56.338,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ABA06586.1|ARO:3001119|SHV-64_mut60_1,gb|AEK48094.1|ARO:3001159|SHV-110,45.0,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|BAJ05825.1|ARO:3002263|IND-7_mut15_1,gb|AAD20273.1|ARO:3002256|IND-1,85.714,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|BAJ05825.1|ARO:3002263|IND-7_mut30_1,gb|AAD20273.1|ARO:3002256|IND-1,64.017,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|BAJ05825.1|ARO:3002263|IND-7_mut45_1,gb|AAD20273.1|ARO:3002256|IND-1,54.701,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AJO16042.1|ARO:3001364|SHV-182_mut15_1,gb|AFQ23965.1|ARO:3001198|SHV-159,88.462,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AJO16042.1|ARO:3001364|SHV-182_mut30_1,gb|WP_122630866.1|ARO:3005242|SHV-209,71.579,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AJO16042.1|ARO:3001364|SHV-182_mut45_1,gb|WP_004143591.1|ARO:3005227|SHV-206,50.714,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AJO16042.1|ARO:3001364|SHV-182_mut60_1,gb|AIG51284.1|ARO:3001340|SHV-119,40.0,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ADR71220.1|ARO:3001045|TEM-183_mut15_1,gb|AAM61953.1|ARO:3000968|TEM-105,85.664,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|ADR71220.1|ARO:3001045|TEM-183_mut30_1,gb|ABD60314.1|ARO:3001005|TEM-142,67.483,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ADR71220.1|ARO:3001045|TEM-183_mut45_1,gb|AAD22539.1|ARO:3000923|TEM-54,52.143,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ADR71220.1|ARO:3001045|TEM-183_mut60_1,gb|AAK14792.1|ARO:3000955|TEM-88,42.254,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|CWV56762.1|ARO:3000198|FosX_mut15_1,gb|BAE05988.1|ARO:3004670|FosB1,28.369,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|AEM44652.1|ARO:3001972|CTX-M-112_mut15_1,gb|AAF72530.1|ARO:3001877|CTX-M-14,87.629,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AEM44652.1|ARO:3001972|CTX-M-112_mut30_1,gb|AAF72530.1|ARO:3001877|CTX-M-14,68.512,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AEM44652.1|ARO:3001972|CTX-M-112_mut45_1,gb|ACI29348.1|ARO:3001946|CTX-M-86,57.732,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AEM44652.1|ARO:3001972|CTX-M-112_mut60_1,gb|ABA62022.1|ARO:3001913|CTX-M-51,39.931,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|AAV97955.1|ARO:3001912|CTX-M-50_mut15_1,gb|AAV97956.1|ARO:3001908|CTX-M-46,85.862,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AAV97955.1|ARO:3001912|CTX-M-50_mut30_1,gb|ACI29345.1|ARO:3001944|CTX-M-83,71.134,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AAV97955.1|ARO:3001912|CTX-M-50_mut45_1,gb|AJU57235.1|ARO:3003169|CTX-M-161,54.545,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAV97955.1|ARO:3001912|CTX-M-50_mut60_1,gb|AAX55643.1|ARO:3003558|Yent_y56,28.205,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|BAL68178.1|ARO:3001057|TEM-198_mut15_1,gb|ACF32746.1|ARO:3001029|TEM-163,85.664,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|BAL68178.1|ARO:3001057|TEM-198_mut30_1,gb|AET99222.1|ARO:3001046|TEM-186,70.629,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|BAL68178.1|ARO:3001057|TEM-198_mut45_1,gb|ACJ43254.1|ARO:3000926|TEM-57,58.246,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|BAL68178.1|ARO:3001057|TEM-198_mut60_1,gb|AAX56615.1|ARO:3001004|TEM-141,40.702,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AGC29882.1|ARO:3002853|arr-8_mut15_1,gb|AAC64366.1|ARO:3002847|arr-2,63.333,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AGC29882.1|ARO:3002853|arr-8_mut30_1,gb|AAC64366.1|ARO:3002847|arr-2,54.667,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AGC29882.1|ARO:3002853|arr-8_mut45_1,gb|AAC64366.1|ARO:3002847|arr-2,42.857,40_to_70,antibiotic inactivation,antibiotic inactivation,1
